"","n_samples","h2","prop_effect","S","flb","mse","rel_mse","flb_error","mse_error","rel_mse_error","method"
"916",3e+05,0.3,0.01,0,0.615898920883312,-5.78841397318788e-06,-0.477026053726246,0.0187434842134623,7.3051908250721e-07,0.0327928670303144,"MSE_min"
"1016",30000,0.8,0.01,0,0.81337399107639,-0.000191707472494811,-0.739917707457691,0.0629547569398191,5.47897251187976e-05,0.0762652087033103,"MSE_min"
"1116",3e+05,0.8,0.01,0,0.579615646164112,-3.69737257005057e-06,-0.346653638840017,0.0115836372018894,3.7853437497545e-07,0.0299530272901016,"MSE_min"
"1216",30000,0.3,0.001,0,0.622537251155953,-5.81676861060164e-05,-0.471192288491927,0.0625346921633267,1.63718637812139e-05,0.0970016057673881,"MSE_min"
"1316",3e+05,0.3,0.001,0,0.567169851329783,-3.0287449504047e-06,-0.26469785350739,0.0250540449632893,1.01734331218523e-06,0.0788067196158511,"MSE_min"
"1416",30000,0.8,0.001,0,0.584981333394923,-3.31558253292936e-05,-0.30859601806563,0.0290949197731413,1.06962377133455e-05,0.07400400072996,"MSE_min"
"1516",3e+05,0.8,0.001,0,0.570244930697571,-3.79229746796759e-06,-0.287942462961044,0.0172155867338453,1.21572992658263e-06,0.0682101565213359,"MSE_min"
"1616",30000,0.3,0.01,1,0.966666666666667,-0.000449982420585247,-0.859437731757905,0.105409255338946,0.000244291836340043,0.130794837197593,"MSE_min"
"1716",3e+05,0.3,0.01,1,0.613813766413685,-4.28319305968227e-06,-0.426574560880288,0.0155959182152663,3.21511825910348e-07,0.020135534880546,"MSE_min"
"1816",30000,0.8,0.01,1,0.766429761653187,-0.000127697927606818,-0.661144954684241,0.0416649523711488,2.38477678117039e-05,0.0617281413084539,"MSE_min"
"1916",3e+05,0.8,0.01,1,0.578554356872874,-2.7791798481806e-06,-0.314510510281013,0.00962779032651497,4.43125428004731e-07,0.0385693440117425,"MSE_min"
"2016",30000,0.3,0.001,1,0.624856694680723,-4.78232555356407e-05,-0.443735989486443,0.0503469228416769,1.35840490875626e-05,0.105273723104207,"MSE_min"
"2116",3e+05,0.3,0.001,1,0.561744809668453,-2.48886562079472e-06,-0.263690831282617,0.0183048464948043,6.12341303925636e-07,0.0492116098473905,"MSE_min"
"2216",30000,0.8,0.001,1,0.596138740680529,-3.29625930679466e-05,-0.349165975199276,0.0368559787915481,1.11991834255484e-05,0.0936711653033762,"MSE_min"
